Region	log2FC.delta_RBR_plus__VS__WT_plus	FDR.delta_RBR_plus__VS__WT_plus	log2FC.delta_Z1_plus__VS__WT_plus	FDR.delta_Z1_plus__VS__WT_plus	log2FC.delta_Z10_plus__VS__WT_plus	FDR.delta_Z10_plus__VS__WT_plus
chr10:2658500-2658800	-0.0869673170491319	0.9308940785983928	-0.32123736946985	0.4777153174867739	0.237191994469974	0.527030819396514
chr10:2661687-2662013	0.216130510915376	0.760892644928312	-0.373915421247075	0.363819688744009	0.0615735109238981	0.8774042019039481
chr10:2797932-2798282	-0.878992271519355	0.162884796682604	-0.749365841468048	0.100877747984707	-0.62474382135424	0.1417522190351581
chr10:2881294-2881646	0.107296740981701	0.8727656650368599	0.0601462811151452	0.871184860953359	0.5696183329692359	0.0287467888064216
chr10:2970408-2970815	-0.290141117039789	0.408563759761505	-0.952146574961084	7.41273594276986e-5	0.162014906911759	0.4466122021639311
chr10:3085749-3086109	-0.112289841578343	0.8698552640914251	-0.86209650325224	0.00992022657720241	0.5577557425132199	0.038229260501489
chr10:3111195-3111504	1.02795240706609	0.00125836772425148	1.16668649640348	1.93585300113881e-5	0.715246532463713	0.0146658042391666
chr10:3234989-3235409	0.0646413023484774	0.9237922740285992	0.14278817917773	0.6388646490799229	-1.42944448618708	7.429263356822757e-5
chr10:3239508-3239933	0.0844891549533009	0.814991769592393	-1.00257215165459	2.55919997574132e-7	0.353180697010717	0.0247170998695803
chr10:3264225-3264540	0.6315882914422011	0.4411789336302271	0.0209933885046054	0.977227488856273	1.25814975487064	0.005444507674576221
chr10:3281802-3282136	-0.56815527393419	0.061694514265359	-1.02598208102768	5.42988732066786e-5	-0.0800707111585203	0.7499282891440759
chr10:3509525-3509813	0.32995406560124	0.633211821591765	0.14974368953289	0.7482341259386271	-0.12904158424694	0.7658492079522758
chr10:3765174-3765412	0.815574993054328	0.465923948380483	1.62924273390328	0.00562597196787837	0.774277853944245	0.240412605683473
chr10:3823674-3823953	-0.0468459601963935	0.955416665616788	-0.333543724806002	0.326257054384933	0.5877942894060799	0.0263812855047464
chr10:4698803-4699144	0.343758086039465	0.40611940533221	0.0850376077015188	0.797901878080707	-0.4768430767293561	0.0883451834956462
chr10:4809313-4809589	-0.354126514972741	0.734669865637062	-0.418484721961182	0.473831600316816	0.988976268543628	0.0143553477972087
chr10:4857263-4857822	-0.122899270764246	0.8185483982877	0.0494478062432935	0.873704640421479	-0.447560479129456	0.0757419397268188
chr10:4891825-4892227	-0.100624960034425	0.819949674918119	-0.006958498047692822	0.9799591680672528	0.137724950394446	0.5103241252438689
chr10:5476006-5476348	0.274778197023128	0.675576081242191	-0.924593763774897	0.0310943539803708	0.434503219100706	0.18639545556308
chr10:5665047-5665511	0.0845580393268834	0.796346658939498	-0.284779474892294	0.0897148636638708	0.402422277070136	0.005931311167072711
chr10:5671790-5672174	-0.1255968476344931	0.7369771789173449	0.341308779282575	0.0618006812044158	-0.688913845529766	6.46801742421843e-4
chr10:5727460-5727819	0.063290398765577	0.943807680351422	0.5445898997023599	0.0916868007909922	-0.8671091457232549	0.0262498726046678
chr10:5779358-5779612	-0.191989555459781	0.8734276192664542	0.745399569872095	0.0995159177035502	0.410682801255177	0.3907775492002971
chr10:5915467-5915789	-0.0755277863016283	0.921406335141902	-0.07421952949793201	0.841124085574133	-0.108015132173704	0.735762212736019
chr10:5931101-5931427	0.714528805041282	0.0260552333200024	0.3209169285758111	0.283840159589088	0.78839898923404494	0.00290585654327342
chr10:5991378-5991587	-0.6236026448293549	0.3220764890219939	-0.545420609449108	0.205033772955355	-0.43749857041429713	0.267889251301316
chr10:6019921-6020153	0.258639353376005	0.659453088395867	0.3671620698190421	0.2632585617317	0.129787632748329	0.700405516375749
chr10:6056133-6056472	-0.2289300342580511	0.706448411437558	-0.7005153175587528	0.0409002615770015	0.208453509733021	0.486349604843157
chr10:6128365-6128732	-0.234998379785145	0.5406082940383039	-0.166689402926689	0.501425020966935	0.118777622297586	0.586409626773703
chr10:6130574-6131121	0.0399334128504018	0.8680980440683891	-0.0712465504513139	0.5786729464938599	-0.718681815168149	2.70331798120596e-8
chr10:6150797-6151241	0.268703842732978	0.63784109173929	0.316928996646153	0.341161289029929	-1.19262244253071	0.00263491200861108
chr10:6193398-6193777	-0.0199702212055492	0.9787244089020628	0.387482954977183	0.122162023185867	-0.629915677810845	0.0194837622520827
chr10:6244523-6244958	-0.143726314373836	0.46906360610107	0.00456202214586854	0.9780228534509948	0.00310454006384572	0.9823981985613308
chr10:6245290-6245653	0.350254681666093	0.179170865875543	0.00808417332974191	0.976280527770958	-0.7965829553372291	0.00109323951880366
chr10:6405446-6405822	0.361108920045277	0.7097881271694879	0.793266529341773	0.0958422801484293	-0.146031004257417	0.8076551907854269
chr10:6443755-6444141	-0.0655685652675629	0.916423938126269	-1.14093996927489	5.35434538588913e-5	0.316791095365291	0.152689988867909
chr10:6458865-6459198	0.196968932880803	0.7631744428585191	-0.491074178939875	0.186503172629479	0.145997798204945	0.664820981542468
chr10:6487663-6487991	-0.147921434169744	0.8133021781350909	-0.128636075292928	0.7105306729429659	-0.432726738159783	0.142886029197829
chr10:6515409-6515609	0.9203044433250028	0.201987464049433	0.8551617459979279	0.103155796738692	0.8319564528162571	0.103809345546059
chr10:6622078-6622541	-0.0771348329668378	0.8027751048085551	0.0645832939998393	0.7124551060089871	0.64252965208352	4.46600697637956e-6
chr10:6635541-6635870	-0.2464197203400451	0.8676190607924008	1.22327628430904	0.0154392409205285	0.673363104517093	0.221450313200509
chr10:6689859-6690245	-0.379975475200601	0.401279459441272	0.0323368313688786	0.9265447579756668	-1.29703776537911	1.43631139674774e-4
chr10:6709680-6710012	0.133616043660882	0.8621772282872819	-0.215321701152165	0.600688800964152	0.292729173017912	0.425896092273628
chr10:6711278-6711565	-0.597565359229879	0.269584709398853	-0.8230639034777869	0.036514750862456	-2.16081268705828	1.16746007503548e-4
chr10:6720181-6720547	-0.348586657632562	0.377904255717982	-0.0605818823204959	0.8414231691233242	0.0916064811051618	0.7150661985554471
chr10:6920028-6920285	0.5063113396582309	0.510876508165482	-0.449305136258156	0.443089157806943	0.511820716889373	0.246562328642008
chr10:6960297-6960623	-0.108973027707406	0.8964011925249309	-0.143448457100711	0.7326033491864771	0.6706666576931121	0.0221765510678908
chr10:6961959-6962327	-0.156242096787528	0.641064265696539	-0.571796998945616	0.00308407557076105	-0.8204664489625441	6.56525325897245e-5
chr10:7074047-7074297	0.310607263712348	0.755023543832975	0.594790070436894	0.225801121964367	-0.9811168127888772	0.112998620284138
chr10:7163184-7163537	-0.18661054214106	0.758405292654143	-0.244749540909159	0.4612846178764389	-0.4678557337193621	0.140590501298598
chr10:7302320-7302690	-0.0879048385350731	0.9291312741715648	0.634687196968093	0.07117279527000299	-0.886240147075092	0.0493853110022468
chr10:7450476-7450834	0.140106024535116	0.7721705444199191	-1.10093373548015	5.596902483218101e-5	1.12179629268509	3.6006532523676e-7
chr10:7567386-7567719	-0.171917511916343	0.795097168340548	-0.447363576282975	0.198137799386628	-0.273819980058267	0.401096929744766
chr10:7729217-7729811	0.0416023681671296	0.9388460675475172	0.0303999278032152	0.909826975087398	0.208502241197236	0.291189822980917
chr10:7798342-7798703	-0.0107323191949772	0.99003582663044	-0.7487608051571091	0.0199439331004157	0.599032019667218	0.0165732222490286
chr10:7913978-7914301	0.402518542642931	0.5792699905699791	0.662797767552922	0.0999671885247727	0.252673722298151	0.5756357149847441
chr10:8038249-8038449	0.112278468764425	0.9413537931968348	0.838286161063977	0.107166398896425	0.196974386966983	0.7465228846709301
chr10:8095236-8095611	0.1920657818781289	0.4332066185802511	-0.194109272316896	0.265747151729217	0.261027527764239	0.0876873739513503
chr10:8446072-8446272	-0.4698126892458929	0.6426690678944561	0.423440860512002	0.405704614740428	-0.976038630121204	0.0974123254059415
chr10:9251169-9251532	-0.34683669366225	0.3876033976901649	-0.1774637681054511	0.5331089999187529	-2.46712703341946	1.3252465184675e-7
chr10:9373542-9373861	0.321681538915253	0.6303498217245289	-0.830181049867132	0.0710881003792235	-0.00400279258031494	0.992816039766349
chr10:9384848-9385186	0.353795598534476	0.553887182243985	-1.2558512994225	0.00585333857928199	0.068710870595823	0.863801065997588
chr10:11184789-11185112	0.582811879706069	0.21509408936897	0.0701465330498415	0.878356348149909	0.0335836029087915	0.938786902381444
chr10:11189748-11190040	0.0147796115110369	0.9894408576209492	0.3467640456049669	0.365062810624995	-0.552861255377603	0.164270107334891
chr10:11208039-11208412	0.0322524168364795	0.964415897755524	0.332590925796948	0.198088567193244	-1.84922760029575	2.43188057135574e-6
chr10:11312559-11312936	0.257556263301484	0.50936578285244	-1.21917007154442	1.72638074268649e-5	0.4495230144242841	0.0358021876418314
chr10:11466459-11466836	-0.126379002299857	0.8653439863672769	0.3203224741226711	0.331468931959211	-0.0793864321030763	0.8235955438431289
chr10:11514157-11514553	-0.114251937773628	0.779844994094824	0.0809377640183587	0.724405735916761	-0.3828734592990409	0.0524620018172629
chr10:11536976-11537240	-0.285054019580501	0.7173960275448571	0.2512945614511149	0.549659506501174	-1.05111481676887	0.0217109899443266
chr10:11557625-11557941	-0.0550084077917324	0.949753589083286	-0.598171332508731	0.0933803057608167	-0.0489198093645215	0.891974285814891
chr10:11575484-11575812	-0.473789125338726	0.5211603572968571	-0.019304418228332	0.970798321514466	-0.484651453751985	0.24985365841265
chr10:11767229-11767565	-0.2349868941939189	0.698135154562747	-0.730960159773961	0.0324945346823381	-2.07307974074226	2.51174370719899e-5
chr10:11799800-11800314	-0.2180089692731461	0.409873927191906	-0.6913482766085601	9.07051780207912e-5	0.160768285338776	0.314353308020295
chr10:11824807-11825101	-0.10013821509398	0.9122192374443208	-0.193294850497898	0.653120620267953	-0.4997216787552861	0.184133023908769
chr10:11861862-11862136	0.174932264147924	0.823305392732757	-0.271044539527137	0.548976178547238	-0.0786514190909339	0.860470218574342
chr10:11895523-11895788	-0.0151516808906087	0.9900981461327008	0.5845816357841911	0.1355574804972119	-0.6422809411417231	0.1880535967462749
chr10:12028614-12029000	-0.261262777803912	0.616227184459328	0.268629518311937	0.3605949417416961	0.516779219535748	0.0535770915980603
chr10:12110595-12110823	0.0809258506616041	0.934636935413175	0.714204130350198	0.0392060598437461	-1.84267141135529	0.00120272838878362
chr10:12172319-12172667	0.5493237662886951	0.209856595507376	0.3449387882074411	0.312245035681587	0.156066123302452	0.6827097633619771
chr10:12256714-12256998	-0.547191161974298	0.409873927191906	-0.590692882899981	0.182622038859405	0.0585074941103741	0.8884058937044421
chr10:12294870-12295220	0.335649195065348	0.5508066338825149	0.4247569322931489	0.205459641999682	-0.34291567629419	0.33420105464959
chr10:12306157-12306524	-0.0101793849183975	0.9867929222584	-0.416805570602863	0.0540583079358585	0.7849817753759959	2.2984951765458e-5
chr10:12391032-12391461	0.486347240635697	0.0598807320923058	0.3890054597200999	0.0710746543792882	0.240381980556672	0.249985329211232
chr10:12527304-12527642	0.382893373235748	0.3748694019989	-0.665351558364109	0.0420734597860257	-0.137854766468485	0.669654223201092
chr10:12698568-12698889	0.403783495342624	0.5136525083756389	0.6714967572048691	0.060588648414701	0.3994501133742021	0.27062448298817
chr10:12749596-12749962	0.184250017861844	0.772500373449596	0.3822626911458421	0.225844777562913	-0.0883618704260872	0.801866716427705
chr10:12753087-12753467	0.116421189465762	0.7688045853219642	-0.1692408744810719	0.447300319596496	0.105414924545907	0.594656519126917
chr10:12772022-12772230	-0.3240362083255769	0.639931689127015	-0.087460366974013	0.8470193330883691	-0.5358085945507349	0.156578925921294
chr10:12824459-12824832	-0.0345335076865129	0.965583226945846	0.467978334692142	0.0822865069821875	-0.7731133526280799	0.0124907017080572
chr10:12889667-12889954	-0.0543767246724583	0.9494218778205308	-0.0911931616964784	0.816245844741658	0.171363812411513	0.596910794448438
chr10:12944144-12944463	0.304198573309293	0.571309313240139	-0.4523825013395639	0.208316273277744	0.600580015629547	0.0315599838862723
chr10:13116821-13117240	-0.0572463754375714	0.91597524369517	-0.0682610059634365	0.7975945439478029	0.36519454496615	0.0598846283509408
chr10:13124511-13124844	-0.0235603695686023	0.979896841895876	-0.5337117416934629	0.1520527212262469	-0.1998562050075889	0.5745012528926979
chr10:13141110-13141427	-0.292104746747588	0.63732844487388	0.309734791083362	0.353294876404938	0.281621255582558	0.357494949890695
chr10:13141612-13141989	-0.121154243599875	0.775172925547043	-0.6171851381528511	0.0044614191958358	0.298027399004417	0.101232020247657
chr10:13203139-13203532	-0.16925193454551	0.638559721044836	-0.184399811824122	0.395451545448199	0.250801463927449	0.160204838868263
chr10:13261971-13262240	-0.115369000493076	0.8984876174270551	0.131972117977472	0.7617337858266899	-0.1565964555366	0.6941765302298578
chr10:13313430-13313870	-0.192882562568046	0.786763289148882	0.136273976059342	0.7229345193427672	0.6197452655822709	0.0318008104473235
chr10:13344346-13344776	0.0552107283034655	0.904489621898537	0.0317529649894937	0.897364323257968	-1.48195107784694	4.66757274174556e-8
chr10:13354034-13354310	0.34578599897585	0.1374495086447259	-0.0762327608117325	0.7311073031487391	0.42284371763195	0.0110897859745697
chr10:13413832-13414278	0.186722015781666	0.608795395716972	-0.0265592887103564	0.9231108540765492	0.0285720525960841	0.905753352207776
chr10:13482463-13482801	-0.0497138402910552	0.95117563471761	0.6536972916470379	0.0152526233170816	0.0276581827877614	0.9362437356057328
chr10:13570946-13571176	0.4155725971445301	0.6460581543469011	-0.427414279696818	0.501931347069285	0.6356414727727541	0.191898934879585
chr10:13578738-13579130	0.311061666265302	0.3374418545972511	-1.92545581025298	6.90409749389055e-10	0.838392272675209	3.88879323206247e-5
chr10:13628670-13629054	-0.258153395688994	0.196907396979049	-0.17731759653672	0.251373498661478	-0.5891820518053941	7.48010145916801e-5
chr10:13701978-13702355	-0.0335923915823657	0.9461089410886252	0.116641746467049	0.580120644672033	0.162524259308053	0.371625904308406
chr10:13819989-13820333	0.0954590644343353	0.8749376825944251	-0.157856039922257	0.6185532597887379	0.236257794059163	0.39945172362573
chr10:14074435-14074818	0.0323286375129604	0.955416945237001	0.340894837410689	0.113107887995131	0.161217921618225	0.47581143853541
chr10:14228325-14228598	0.288260760582654	0.7369771789173449	0.53603525913525	0.21703845627482	0.332073648906633	0.43260052285842
chr10:14238828-14239269	-0.0807789780490739	0.901790112924128	0.346951673171189	0.194705734685936	0.434113899639658	0.0653737528492185
chr10:14286200-14286457	-0.0343836327626929	0.978700528276504	0.257916384074547	0.5917434264170099	0.321114436026855	0.441627488035926
chr10:14367394-14367687	-0.0165293130211289	0.988125175423018	-0.19160198047762	0.666626020055494	-0.137480554734134	0.7486491523227241
chr10:14520728-14520966	0.320342303000296	0.715229305319114	0.00884674076759568	0.988879172835988	0.9390253494573848	0.0161167617724431
chr10:14540905-14541265	-0.0996631228777013	0.861860635906058	-0.415216288984687	0.123865108166402	0.29223134557301	0.203992011535691
chr10:14578954-14579298	-0.0930773386378402	0.8870164290794691	-0.455580459006276	0.130228477663583	0.563731253675453	0.0185191828535049
chr10:14598441-14598672	0.146645220808899	0.850013981593128	-0.5176733357008839	0.202092509207873	-1.0912497693983	0.009903759151421679
